微博内容,发布者名称,发布时间以及设备,发布者主页
#1人感染新冠将持续排毒7到12天#现在需要的是一套行之有效，各单位按相应权限共同防疫的一套方案，如果这个状态再持续半年，大家都扛不住了​,停催退息调解中心,5分钟前 来自网贷停催收iPadPro,https://weibo.com/2287014403?refer_flag=1001030103_
//@止谣君://@徐嘉苧:我一直想象的抗疫是全国一盘棋，一个标准、一个体系；没想到现在才知道是各下各的棋：无论从防疫要求、核酸检测要求到风险区定义再到封控标准以及隔离条件与物资保障措施等都是各有一套，这算不算懒政？！/@雨农观察:一刀切就是懒政！说得好！/@扬韬:懒政，怎么治？没,郁闷的小A,5分钟前 来自Android,https://weibo.com/1827855227?refer_flag=1001030103_
良心企业没跑了//@Josie乔汐儿:灾难面前风雨同舟，守望相助！蓝帆💙医疗携手苏宁易购苏宁宜品，共同进行防疫物资援沪～愿疫情散尽，早日解封！上海加油！！！#上海加油#,灯灯要按时吃饭,5分钟前 来自iPhone客户端,https://weibo.com/6831484118?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#！！！饱饱好棒​,小狗超人诞生日记_,5分钟前 来自小狗咩咩的HarmonyOS设备,https://weibo.com/7385782992?refer_flag=1001030103_
宝贝//@和你世界第一好-://@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,没烦恼很美好,5分钟前 来自iPhone客户端,https://weibo.com/6720064217?refer_flag=1001030103_
其实看到这个通报的时候，真的就明白了为什么，因为初最基层，最无力…有些让社工自己都无法理解的策略，必须执行，又没有确切的东西支撑，更没人为你撑腰，社工背后都是万丈悬崖，随时可以推一个下去。上海防疫，居然推两个社工被处理…想想都心寒，都是人……这,思慕念肖,5分钟前 来自HUAWEIP20,https://weibo.com/7504937340?refer_flag=1001030103_
#北部湾大学五一不放假##北部湾大学防疫#,拉德温普斯_illion,5分钟前 来自Note9Pro一亿像素,https://weibo.com/6708409626?refer_flag=1001030103_
【公民防疫基本行为准则：少聚集】O【疫情防控】公民防疫基本行为准则：少聚集​,即墨发布,5分钟前 来自360安全浏览器,https://weibo.com/3201519157?refer_flag=1001030103_
#做到两统筹夺取双胜利#防疫生产两不误千方百计保供应#奋进新征程建功新时代#L青州广电的微博视频​,青州广电,5分钟前 来自微博视频号,https://weibo.com/5426766895?refer_flag=1001030103_
经常戴一次性口罩，一定要注意正反面！#防疫##口罩##健康#​,阿瞳官方微博,5分钟前 来自微博weibo.com,https://weibo.com/2177968497?refer_flag=1001030103_
棒//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,旺仔汀汀糖,5分钟前 来自真我GTNeo闪速版,https://weibo.com/7322884670?refer_flag=1001030103_
因联合防疫交警采取交通管制措施（东明站内广场检查车辆），S32菏东高速东明站东明方向出口车辆通行缓慢。​,山东高速出行服务,5分钟前 来自分享按钮,https://weibo.com/2466827821?refer_flag=1001030103_
黄明昊#黄明昊给上海捐赠防疫物资#宝贝棒棒哒。感谢一线工作人员和志愿者的付出，和黄明昊一起为上海加油#致敬守沪者# ​,富贵儿Panda,5分钟前 来自黄明昊超话,https://weibo.com/7504061206?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#太棒啦​,九杯蓝色乌龟奶泡鸭,6分钟前 来自vivoS7轻薄自拍旗舰,https://weibo.com/6192172678?refer_flag=1001030103_
【#长春#绿园区：复产复工进行时，厂区防疫不放松】随着长春市疫情形势的转好，多家企业开始复工复产。截至目前，长春市绿园区规上工业企业103家均已复工复产，复工率达到了91%。我们的记者也来到了绿园区的一家企业，探访该企业复产复工情况。L吉视守望都市的微博视频​​​,吉林资讯广播,6分钟前 来自iPhone客户端,https://weibo.com/6212532052?refer_flag=1001030103_
【#如何在工作单位正确消毒#】#1分钟get防疫小知识#消毒是阻断病毒传播的有效途径之一，通常来说，工作单位的办公空间属于相对密闭空间，人员比较集中，消毒的细节容易让人忽略。今天，央视网就手把手教您如何在工作单位进行正确消毒。#1人感染新冠将持续排毒7到12天#L央视网快看的微博视频​展开c,黄河口检察在线,6分钟前 来自微博视频号,https://weibo.com/5154653304?refer_flag=1001030103_
《拒绝“躺平”！防疫工作，切勿松懈！》O网页链接​,快活L先生2022,6分钟前 来自iPhone客户端,https://weibo.com/7640570187?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#黄明昊好棒​,旺仔汀汀糖,6分钟前 来自真我GTNeo闪速版,https://weibo.com/7322884670?refer_flag=1001030103_
【有序复工复产消防安全提示】疫情防控任务依然艰巨，在做好复工复产各项防疫任务的同时，也要关注消防安全，筑牢单位“防火墙”，努力实现特殊时期“零火情”。（宝山）#科普消防说##上海发布复工复产疫情防控指引#​​​,白城市消防,6分钟前 来自OPPOA11,https://weibo.com/3423681204?refer_flag=1001030103_
"//@我爱丫丫悟:@深圳卫健委这是真的吗//SZ说没有墙制，就是不打影响防疫补贴发放,它要求出行72小时核酸证明然后在说不打不给做核酸，进出需要特别关心没接种的影响通行时间，要求企业敦促员工接种，不然也特别关照企业就是了//@00sue:新闻早就这么引导了，拿专家做幌子听说深圳在强制接种",降妖伏魔223,6分钟前 来自新版微博weibo.com,https://weibo.com/7743364741?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,临沂临港发布,6分钟前 来自微博视频号,https://weibo.com/3687050977?refer_flag=1001030103_
//@寒临梓沫:而且听说已经捐赠了好几波了，有的4.13号就收到过了#王一博给上海捐赠防疫物资#始于颜值，忠于人品河南小王，中！@UNIQ-王一博,笨蛋吃瓜中,6分钟前 来自RedmiK30全速热爱,https://weibo.com/5862187053?refer_flag=1001030103_
#正能量艺人王一博#/#王一博给上海捐赠防疫物资#,梅子黄时雨mtjj,6分钟前 来自Android,https://weibo.com/7168252756?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#昊宝好棒！上海加油！​,一颗心爱你到永九,6分钟前 来自iPhone客户端,https://weibo.com/7458235928?refer_flag=1001030103_
//@张晓舟:经济清零。//@若潭-WV-Sorcerer://@butterfly期待无疫情无封控:真有意思，中央让放开地方不听，中央让清零地方就封城。唐山精准防疫书记撤了，廊坊一刀切书记升了。这世道，我之所以还能发声是因为这些事没落自己头上，但是这是多么可能的事，这些事会落在你我他头上。,迷影胡孟明,6分钟前 来自新版微博weibo.com,https://weibo.com/1574373703?refer_flag=1001030103_
//@我就是喜欢看小说:为了防疫，可以不吃饭的。没毛病,叮咚微语,6分钟前 来自iPhone客户端,https://weibo.com/1863679502?refer_flag=1001030103_
北部湾大学#北部湾大学防疫##北部湾大学##北部湾大学五一不放假##广西高校解封#地超一边招商家一边严禁商家在校内送外卖，是商家有食品问题还是安保人员没有饭吃，被没收的外卖究竟去了哪里？安保把外卖究竟提去哪里？为何如此频繁没收校内外卖？为何食堂饭菜频繁出现食品问题？为何校内当季​展开c,拉德温普斯_illion,6分钟前 来自北部湾大学超话,https://weibo.com/6708409626?refer_flag=1001030103_
中方拒绝放松防疫后，多国商会联手施压，威胁将中心业务迁出中国。#股市📉与这个是否有关#O中方拒绝放松防疫后，多国商会联手施压，威胁将中心业务迁出中国​,余治明律师,6分钟前 来自iPhoneXSMax,https://weibo.com/1403829304?refer_flag=1001030103_
韩国全面解除防疫后，出口韩国的面料公司活过来了羡慕祝福！每天挺一口气等待轮到我们的时候上海解封上海解封上海解封#上海防疫#​,Honey口中的姑娘,6分钟前 来自iPhone客户端,https://weibo.com/2827767314?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@寒临梓沫:而且听说已经捐赠了好几波了，有的4.13号就收到过了#王一博给上海捐赠防疫物资#始于颜值，忠于人品河南小王，中！@UNIQ-王一博,一直一直陪着你191219,6分钟前,https://weibo.com/7339913403?refer_flag=1001030103_
黄明昊#黄明昊给上海捐赠防疫物资##致敬守沪者#黄明昊@jjjustin0219向上海捐赠一批升级版防疫包，致敬每一位一线工作人员和志愿者。和黄明昊一起为上海加油！,Justin黄明昊的团团,6分钟前 来自黄明昊超话,https://weibo.com/6493319512?refer_flag=1001030103_
#睢宁昨日新增7+85#【睢宁县疫情防控通告（2022年第31号）】4月20日0时至24时，睢宁新增本土新冠肺炎确诊病例7例，新增本土无症状感染者85例。上述人员均在管控区域发现，涉及风险场所已按规定分别划为封控区、管控区；有关密接、次密接均已落实管控措施。病毒威胁着每个人的生​展开c,策划人毛庆海,6分钟前 来自HUAWEIP40Pro5G,https://weibo.com/1888415301?refer_flag=1001030103_
和黄明昊一起为上海加油#黄明昊为上海捐赠防疫物资#,記·18年往事,6分钟前 来自黄明昊老婆Android,https://weibo.com/6863623187?refer_flag=1001030103_
防疫宣传栏海报架常用铝合金材质，可开启式铝型材，画面pvc或者kt板，方便更换画面，携带方便；铝型材也可回收再次使用，整体美观大方O网页链接​,大华标牌加工厂,6分钟前 来自新版微博weibo.com,https://weibo.com/2176332177?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#是我们棒棒的昊昊！,贼啦啦啦甜的奶昊昊,6分钟前 来自荣耀30S5G美由芯生,https://weibo.com/5999708542?refer_flag=1001030103_
【广州路通货畅保供应】高速保畅，防疫、便民“两手抓”。文/广州日报·新花城记者：卢梦谦、苏赞、李妍通讯员沈高、刘仕金、欧阳征朝视频/广州日报·新花城记者：高鹤涛、苏韵桦、李妍剪辑/广州日报·新花城编辑：丁钰洵L广州日报的微博视频​,广州日报,7分钟前 来自微博视频号,https://weibo.com/1887790981?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#黄明昊好棒！//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,·只搞甜的,7分钟前 来自iPad客户端,https://weibo.com/7551443966?refer_flag=1001030103_
哈尔滨60号公告出来人还是满街走，管控不严！小区的各种钻栅栏，这种情况有啥用？没好了！有关部分能不能重视一下#哈尔滨疫情##防疫中心##小区管控#2哈尔滨​,瓜瓜的王瓜,7分钟前 来自荣耀305G,https://weibo.com/5507391548?refer_flag=1001030103_
梅陇发的口罩和莲花清瘟都是假的，连防疫物资都能造假还有什么是真的？,Oliga_今天kk出团活了吗,7分钟前 来自iPhone客户端,https://weibo.com/3027464503?refer_flag=1001030103_
现在经济和资本市场萎靡的症结，其实根本不是缺钱不缺钱、放不放水、宽不宽松的问题。银行资金管够，贷款也便宜，但就是缺信心。为什么缺乏信心?因为真的担忧、迷茫、摸不清方向。本来想宽松，突然发现赤字越来越大，填不上窟窿。本来想降息，突然发现资本流出，利率倒挂，无法降息。本来想降​展开c,雄daDdd,7分钟前 来自华为畅享10S,https://weibo.com/1647436127?refer_flag=1001030103_
『HK宣布放宽防疫限制！』OHK宣布放宽防疫限制！​,茜茜宫主200904,7分钟前 来自全面屏vivoX20Plus,https://weibo.com/7580245707?refer_flag=1001030103_
//@王一博_WYBBar:王一博wyb#王一博给上海捐赠防疫物资#wyb#王一博公益#感谢一线防疫工作人员。辛苦啦！疫情快快散去，就让我们一起加油吧！@UNIQ-王一博,解放路2021,7分钟前 来自vivo手机,https://weibo.com/7644739964?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,珠海网警巡查执法,7分钟前 来自微博视频号,https://weibo.com/5657993818?refer_flag=1001030103_
【绿营媒体人周玉蔻确诊一民进党议员随之隔离】据“联合新闻网”21日报道，台湾绿营媒体人周玉蔲确诊感染新冠病毒。日前与她有接触的民进党籍台中市议员周永鸿受影响，今天前往“防疫旅馆”隔离。但值得注意的是，周永鸿在去隔离前，还到台中市议会，并与国民党籍议员同搭一部电梯，引发担忧与不满。​展开c,华广网--中国华艺广播公司,7分钟前 来自微博weibo.com,https://weibo.com/1605622705?refer_flag=1001030103_
#江苏电力快讯#【坚持防疫政策助力复工复产】4月21日，国网贾汪供电公司汴塘供电所正在有序复工，但疫情形式仍然不容忽视，汴塘供电所营业厅坚持防疫政策，做好营业场所消杀工作，助力复工复产。@国网江苏电力​,国网徐州供电公司,7分钟前 来自iPhone客户端,https://weibo.com/3515610192?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#真的很好一大男孩王一博呀，很高兴喜欢你​,幻海生花,7分钟前 来自RedmiK40,https://weibo.com/5150827610?refer_flag=1001030103_
【防诈反诈】警惕！微信群里的“团长”可能是骗子！疫情防控期间为减少外出，很多居民都会选择网购日常生活用品。警方提示，骗子也盯上了此类“商机”，在微信群里组织团购，实施诈骗。近日，吴女士为响应防疫要求一直居家办公，正当她不知如何网购蔬菜、水果、副食时，小区业主群里的一则团购信息​展开c,哈尔滨电视台哈尔滨新闻,7分钟前 来自iPhone客户端,https://weibo.com/2836008441?refer_flag=1001030103_
江苏的防疫是不是都脑子有病啊，还有张家港半夜12点砸门，直接强行入室检查房间没有没有其他人的警察，魔幻世界//@午后狂睡:司机带星的话，当地可以协助转运鱼苗再隔离人，而不是不让下这种一刀切，@连云港发布我觉得这个鱼苗钱你们该赔，如果司机没问题的话，甚至还该赔人误工费。,宋林Lynn,7分钟前 来自HUAWEIP405G,https://weibo.com/2981622851?refer_flag=1001030103_
//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,記·18年往事,7分钟前 来自黄明昊老婆Android,https://weibo.com/6863623187?refer_flag=1001030103_
黄明昊#黄明昊为上海捐赠防疫物资#谢谢宝贝的捐赠物资希望我们能早日度过这场严重的疫情上海加油​,-Yuvu,7分钟前 来自黄明昊超话,https://weibo.com/2161784330?refer_flag=1001030103_
又到了一年一度请愿线上授课的时候了//爱丁堡10周语言班前几周转线上联名—鉴于目前国内各地疫情情况以及各地防疫政策和国际战争形势影响，我们目前存在国内多地因疫情爆发和跨省困难影响递签，以及可能会因为国际战争影响出现出签时间过长导致无法按时参加6.20开始的10周语言班线下课程，因此想联​展开c,英国朱迪,7分钟前 来自微博weibo.com,https://weibo.com/6100284549?refer_flag=1001030103_
#一刀切封控堵路就是懒政#顺德没有疫情，却实行什么围合管理，一到下班，工业区村民等等都聚集一起取快递，这是给防疫拖后腿？然后各大新闻报纸还唱赞歌，一例确诊都没有的地方凭空做政绩？​,有关花,7分钟前 来自iPhone客户端,https://weibo.com/1719793642?refer_flag=1001030103_
//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,·星柒·,7分钟前 来自OPPOA535G,https://weibo.com/6388891454?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博和伊娃子都是棒棒哒，比心#来伊份品牌代言人王一博#,为王甜甜打电话,7分钟前 来自王一博的小摩托,https://weibo.com/7326343385?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,今日三河,7分钟前 来自微博视频号,https://weibo.com/3199262743?refer_flag=1001030103_
破堵点、保畅通、稳春耕——国务院联防联控机制回应防疫焦点问题-新华网新华社北京4月19日电题：破堵点、保畅通、稳春耕——国务院联防联控机制回应防疫焦点问题新华社记者李恒、顾天成、温竞华3月以来，我国疫情多点散发，波及多个省份。如何解决物流畅通、春耕春管遇到的堵点问​展开c,用户6229500279,8分钟前 来自iPhone客户端,https://weibo.com/6229500279?refer_flag=1001030103_
上海抗疫求助#上海抗疫求助#【现居地址】：上海嘉定区菊园新村【求助描述】：外婆胰腺癌晚期，3月因医院被征用为新冠医疗定点医院故回家由我妈和我外公进行照顾，因小区为低风险区申请了出门证，每天步行推去医院进行吊水治疗，期间断药什么都解决了，并且按时按要求在医院和小区都进行了核​展开c,白脸玄雨雨,8分钟前 来自上海抗疫求助超话,https://weibo.com/5623136189?refer_flag=1001030103_
长春租房泊寓疫情期间，租户无法搬家只能续租情况下，趁机涨价，无良企业，大家擦亮眼睛，千万别租泊寓的房子。而且内幕就是只要你租房手续到期！就会涨租金！以后想租房子还是找正规的个人吧，泊寓就算了！千万别租！和我同楼的好几个都面临涨租金！​​​就在前天发生疫情，整栋楼​展开c,Jam萧小腾,8分钟前 来自长春租房超话,https://weibo.com/2684788651?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,财联社APP,8分钟前 来自微博视频号,https://weibo.com/2868676035?refer_flag=1001030103_
我们【希腊美神AphroditeSkinacre】和【初花里室TrueFloristLab】，让我们的防疫生活更美好。2022/05/08母亲节即将到临，也让辛苦的妈咪休息一下，宠爱一下妈咪。我们也提供物美实惠伴手礼组，希腊美神AphroditeSkincare驴奶橄榄滋养香皂手足保养组5入驴奶橄榄滋养皂85gx3(驴奶橄榄滋养皂随​展开c,希腊美神Aphrodite,8分钟前 来自微博weibo.com,https://weibo.com/2864985740?refer_flag=1001030103_
【正直播丨稳字当头看开局】就业稳，民生才有保障，稳增长也才有支撑。记者走进重庆邮电大学春招现场，直击高校如何多举措促毕业生就业。在安徽，为不误农时，确保粮食生产安全、重要农产品稳产保供，铜陵市一手抓防疫，一手抓春耕备耕。记者走进普济圩现代农业集团，这里万余亩小麦正处于抽穗扬花期（​展开c,新华财经官方微博,8分钟前 来自微博直播平台,https://weibo.com/1832487154?refer_flag=1001030103_
#江苏电力快讯#【开展安全用电检查助力疫情防控】为切实做好疫情防控期间防控点用电安全，4月20日，国网徐州邳州市供电公司官湖供电所组织工作人员到各疫情防控点开展安全用电检查工作，针对发现的问题和隐患现场指出并敦促尽快整改落实，确保相关防疫重点单位在疫情期间安全、有序供用电，为疫情防控​展开c,国网徐州供电公司,9分钟前 来自iPhone客户端,https://weibo.com/3515610192?refer_flag=1001030103_
#一刀切封控堵路就是懒政#笑死，只会一刀切只算得上防疫而不算精确防疫，如果只是想要防疫，简单啊，全国都封，够一刀切了吧，你能吗？你不能就给我精准防疫，国家都没一刀切你一个官员又是凭什么？古有因材施教，因地制宜，这都没有一刀切，这传统美德到你这里失传了是吧，还是说你没有传承啊？希​展开c,夏风晚荧,9分钟前 来自华为畅享10,https://weibo.com/6048343395?refer_flag=1001030103_
#喜迎二十大辽宁在行动#新抚区代区长苏丹一行到站前街道走访调研4月20日上午，区政府代区长苏丹到站前街道走访调研疫情防控等工作，区委常委、分管日常工作副区长吴云龙，区委常委、宣传部长刘晶娜，区人大副主任赵永刚，副区长田野，区政府办公室主任黄业宏及站前街道班子成员参与调研。苏丹一​展开c,新抚宣传,9分钟前 来自荣耀9美得有声有色,https://weibo.com/2274963977?refer_flag=1001030103_
【上海浦东市监局回应防疫礼包被曝劣质：供应商证照齐备，相关物品已抽样送检】#上海回应部分保供物资存在质量问题#近日，上海浦东周浦镇居民反映防疫大礼包有质量问题，生产企业因违反食品安全法多次被罚。20日，浦东市场监管局发布公告称，该批生活物资礼包系镇政府委托好趣多公司集中采购。礼包包括​展开c,北京广播,9分钟前 来自微博视频号,https://weibo.com/1905653985?refer_flag=1001030103_
#福车微视角#【货场里的老黄忠】危难来临之际，总有人不惧艰险，挺身而出，杜坞站“老黄忠”向贵泽既是普普通通的一个货运员，也是铁路部门为防疫工作贡献的普通一员。他奋战铁路一线，却始终不忘党旗下的铮铮誓言；他忠于值守，疫情面前他不顾自己带病的身体依然坚守货运岗位。（文图：王勇富）​展开c,南铁福州车务段,10分钟前 来自iPhone13ProMax,https://weibo.com/1956442760?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,太原铁路,10分钟前 来自微博视频号,https://weibo.com/1918830794?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,郑州旅游职业学院,10分钟前 来自微博视频号,https://weibo.com/3965896638?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,互因科技,10分钟前 来自微博视频号,https://weibo.com/5820973786?refer_flag=1001030103_
【晋源网民“常城”发布涉疫不当言论被拘留5日】　　4月20日，太原市公安局晋源分局发布一则警情通报，2022年4月17日，网民“常城”在短视频平台发布涉疫不当言论，引发大量网民质疑，造成不良社会影响。　　太原市公安局晋源分局高度重视，立即展开调查，于4月19日将该视频发布者常某（男，32岁，太​展开c,中宏网山西,11分钟前 来自新版微博weibo.com,https://weibo.com/7605541741?refer_flag=1001030103_
#看新抚—同心协力抗击疫情#新抚区政协委员爱心捐赠助力疫情防控#看新抚—学习雷锋文明有我#4月19日上午，抚顺市工商联执委、新抚区政协委员、抚顺恺拓通讯设备有限公司总经理罗远飞为街道、社区及一线医务人员送上净化器、矿泉水等价值2万余元的防疫物资。区委常委、副区长张璐，政协副主席李霞​展开c,新抚宣传,11分钟前 来自荣耀9美得有声有色,https://weibo.com/2274963977?refer_flag=1001030103_
【#长沙女护士手绘漫画用成语释疫#】#长沙身边事#目前，长沙市已经全域转为低风险地区，市民的生产生活秩序逐步恢复正常，长沙街头的烟火气逐渐浓厚。但是，“解封”不解防，防疫仍需谨慎。对此，湖南省职业病防治院推出花式防疫漫画版海报，用9个成语释“疫”，提醒市民科学防护。此次漫画主题为成​展开c,长沙吃喝玩乐分享,12分钟前 来自微博视频号,https://weibo.com/3439078572?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,国是直通车,12分钟前 来自微博视频号,https://weibo.com/6115560351?refer_flag=1001030103_
河北高校开学#一刀切封控堵路就是懒政#看看河北吧，从去年十一月底开始放假，快五一了还没有上学，封的封死，停的停死，就喜欢当量化二极管是吧我们当然会积极的配合防疫政策，防疫本是为了更好的生活，但现在的防疫只是为了防疫而防疫的形式主义，本末倒置，民众苦不堪言，当官的只是​展开c,胸腺实验鼠,12分钟前 来自河北高校开学超话,https://weibo.com/5752124947?refer_flag=1001030103_
【北京新闻·#五一期间鸟巢全面开放#，#鸟巢将推出双奥主题旅游线路#】4月20日下午，国家体育场（鸟巢）冬奥赛后开放新闻发布会在国家体育场金色大厅举行。北京日报客户端记者在会上获悉，国家体育场（鸟巢）即将有序对公众开放，4月20日起试运营“双奥”主题旅游精品体验线路，五一期间正式全面营业。​展开c,中国文化传媒集团研究院,12分钟前 来自微博weibo.com,https://weibo.com/7439764258?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,临沂金锣医院官微,12分钟前 来自微博视频号,https://weibo.com/7306839952?refer_flag=1001030103_
#南铁微视角#【#如何在工作单位正确消毒#】1分钟get防疫小知识消毒是阻断病毒传播的有效途径之一，通常来说，工作单位的办公空间属于相对密闭空间，人员比较集中，消毒的细节容易让人忽略。今天，央视网就手把手教您如何在工作单位进行正确消毒。#1人感染新冠将持续排毒7到12天#@央视网快看​展开c,南昌铁路,12分钟前 来自微博视频号,https://weibo.com/1882716230?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,江苏省妇联,13分钟前 来自微博视频号,https://weibo.com/2793242114?refer_flag=1001030103_
我直说了，哈尔滨的防疫政策真的很辣鸡，核酸检测不以采样时间为准，以出结果时间为准48小时两次核酸，两次核酸时间间隔24小时。明明采样时间超过24小时了，结果就因为出结果的时间两次隔了20小时30分钟，机场就直接不让飞了离大谱。为人民服务的政府制定的政策专​展开c,1啊哦额噫呜吁1,13分钟前 来自小米10至尊纪念版,https://weibo.com/5203406104?refer_flag=1001030103_
【全文来了！习近平在#博鳌亚洲论坛2022年年会开幕式#上的主旨演讲】新华社北京4月21日电携手迎接挑战，合作开创未来　　——在博鳌亚洲论坛2022年年会开幕式上的主旨演讲　　（2022年4月21日，北京）　　中华人民共和国主席　习近平尊敬的各位国家元首、政府首脑，尊敬的各位国际组织负责人​展开c,南京晨报,13分钟前 来自微博weibo.com,https://weibo.com/2188202475?refer_flag=1001030103_
【方便！一码搞掂乘车码+健康码+核酸结果！】如今疫情形势严峻复杂，市民出行乘坐公共交通工具必须遵守相关防疫规定，但你是不是总是这样，一手刷广佛通卡一手出示粤康码，或是出示粤康码后手忙脚乱地切换乘车码，这样都太！狼！狈！啦！从今天起，佛山市民乘车的优雅姿势，由它来守护吧！详情请看：​展开c,凤城之声,14分钟前 来自新版微博weibo.com,https://weibo.com/2206834243?refer_flag=1001030103_
#覆车之戒#【无证又酒驾，疫情防控卡点的“自投罗网”】近日，敦化市公安局交警大队大蒲柴河中队一执勤小组在松江河卡口处管控，驾驶人郭某驾车询问能否通过卡口想取东西后再返回，现场民警根据防疫规定予以了解答。交谈中，现场民警注意到郭某精神状态不佳，疑似酒后驾驶，遂通过呼出气体酒精含量检测​展开c,吉林省公安厅交通管理局,14分钟前 来自政务直通车,https://weibo.com/1984555660?refer_flag=1001030103_
