微博内容,发布者名称,发布时间以及设备,发布者主页
#黄明昊给上海捐赠防疫物资#//@黄明昊贴贴_JustinBus:黄明昊#黄明昊给上海捐赠防疫物资#黄明昊@jjjustin0219向上海捐赠了一批升级版防疫包，致敬一线工作人员和志愿者们的付出，让我们一起为上海加油！#抗疫守护计划#,jjjustinaa0120,18分钟前 来自黄明昊的NANA,https://weibo.com/6038341925?refer_flag=1001030103_
#疫情防控#今年62岁的李传忠是上海能科一名参与志愿防疫的退休职工，在上海疫情日趋严峻时，他积极响应街道党组织号召，身兼核酸检测志愿者、配药专员和楼栋值班员的志愿工作，在社区志愿防疫中继续发挥着老党员的光和热。@上海发布@国家电投​,能科小薇,18分钟前 来自新版微博weibo.com,https://weibo.com/7672055825?refer_flag=1001030103_
他真的特别好#王一博给上海捐赠防疫物资##王一博#王一博你真的太暖心了@UNIQ-王一博,托托公主w小可爱,18分钟前 来自iPhone客户端,https://weibo.com/5316555567?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#少说多做，是我喜欢的那个王一博💚@UNIQ-王一博,大菠萝吃瓜瓜,18分钟前 来自RedmiK305G先锋,https://weibo.com/7321424966?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#wyb#正能量艺人王一博#少说多做，是我喜欢的那个王一博💚@UNIQ-王一博,九缕阳美美哒,18分钟前 来自RedmiNote11Pro+,https://weibo.com/2674602793?refer_flag=1001030103_
【#男子运送4500万尾鱼苗被拒下高速#鱼苗全部死亡损失惨重】4月15日，江苏连云港鱼塘承包户王先生经层层报备，找了驾驶员李先生，从河北秦皇岛上高速运送4500万尾鱼苗到连云港西下高速，没想到货车在连云港西高速口，工作人员称驾驶员李先生有徐州行程码带星，不能下高速。李先生称自己16号到连云港未​展开c,楚天交通广播,20分钟前 来自微博视频号,https://weibo.com/2000016880?refer_flag=1001030103_
#一刀切封控堵路就是懒政#陕西商洛丹凤直到4.21号发布仍然把浙江省，安徽省，江苏省，等这些省份全省划为重点区域，回去得集中隔离加居家隔离。把上海画成重点我们没意见，其他几个省99%的地方都是正常的，为啥这么做，现在搞过度防疫，一刀切又不管了吗@陕西大事小事@新浪陕西@988陕西音乐广播​展开c,QFENG兀,21分钟前 来自微博搜索,https://weibo.com/2815538830?refer_flag=1001030103_
#逃离上海##上海疫情#今天是隔离在家的第21天，有些话想了很久，不吐不快。2022年是我在上海就业和生活的第6年了，从2016年怀揣梦想毕业即奔赴，这6年期间我从未对上海有过什么怨言和不满，我喜欢这里的气候，喜欢这里的饮食文化，喜欢并热爱着我从事的行业，也喜欢这里的人。如果在疫情之前让我给​展开c,从心之神克莱恩,21分钟前 来自iPhone客户端,https://weibo.com/5128991773?refer_flag=1001030103_
#文明昌都#【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访​展开c,文明昌都,21分钟前 来自微博视频号,https://weibo.com/6502460797?refer_flag=1001030103_
【#河北警方通报三人编造阳性病例行程轨迹谣言被查获#】4月20日，河北省迁安市公安局发布《警情通报》称，在网上编造“迁安阳性病例照片及行程轨迹”相关谣言的三名犯罪嫌疑人，日前被该局查获，并被采取刑事强制措施。通报称，2022年4月，在全市正处于疫情防控期间，迁安市公安局通过网上巡查发现，​展开c,昌邑检察,21分钟前 来自搜狗高速浏览器,https://weibo.com/2334343885?refer_flag=1001030103_
4月16日晚，#上海#经信委发布《上海市工业企业复工复产疫情防控指引（第一版）》（以下简称指引），压实企业主体责任，确保风险可控的前提下，落实闭环管理，有力有序有效推动企业复工复产，保障#产业链##供应链#安全稳定。据了解，第一批拟#复工复产#的企业除#集成电路#、#汽车#制造、装备​展开c,国际金融论坛,22分钟前 来自微博weibo.com,https://weibo.com/2331169865?refer_flag=1001030103_
李佳琦继上次给邻居送物资后，这次又捐助了近30吨的物资。其中高龄独居老人防疫生活关爱包有近28吨。礼包中有鸡蛋挂面、纯牛奶、即溶麦片等生活所需食品。还有近1.8吨婴幼儿生活用品和速食食品，定向用于上海市儿童医学中心和复旦大学附属儿科医院。4月初李佳琦捐赠的资金已用于采购行军床、睡袋​展开c,师爷说事儿,22分钟前 来自iPhone客户端,https://weibo.com/1596277443?refer_flag=1001030103_
【上海浦东市监局回应防疫礼包被曝劣质：供应商证照齐备，相关物品已抽样送检】#上海回应部分保供物资存在质量问题#近日，上海浦东周浦镇居民反映防疫大礼包有质量问题，生产企业因违反食品安全法多次被罚。20日，浦东市场监管局发布公告称，该批生活物资礼包系镇政府委托好趣多公司集中采购。礼包包括​展开c,时间视频,23分钟前 来自微博视频号,https://weibo.com/6250824982?refer_flag=1001030103_
【上海邮政快递行业目前在岗人员近1万人严格执行“2+2”检测模式】4月21日，上海市邮政管理局副局长余洪伟在发布会上介绍，据统计，目前全行业有保供、寄递等一线在岗人员近1万人。在落实行业防疫工作方面，一是建立闭环管理，二是严格落实核酸检测和抗原自测“2+2”模式要求，三是加强健康管理。​展开c,新都资讯,24分钟前 来自微博视频号,https://weibo.com/1965683690?refer_flag=1001030103_
【#女孩回应送同学巧克力被网暴#：没买防疫物资是因没有渠道】4月20日，上海，花5万买巧克力送同学被网暴的女孩回应称，“这是自己挣的钱，怎么花是由自己做主。没买防疫物资是因没有渠道，且学校又给同学们发饭，巧克力能让人快乐，希望能带给同学们心理安慰。”@九派新闻L九派新闻的微博视频​​展开c,一点视频,25分钟前 来自iPhone客户端,https://weibo.com/6481500300?refer_flag=1001030103_
23日大同市平城区和云岗区要进行全员封闭核酸检测。目前尚不是低风险区的这两个大片区为何会采取这样的防疫措施。而集中检测是否会多了传染的风险。目前正在上海等地流行的奥氏病毒毒株，其超强的社区传染性，寻常的社区型普检，特别是形式化的普检很难避免其社区型传染的巨大风险。昨天，在十字路口​展开c,唐山地震1976,28分钟前 来自搜狗高速浏览器,https://weibo.com/5869726525?refer_flag=1001030103_
根据联合国数据，妇女在全球卫生和社会部门的劳动力中占比高达70%。截至2022年3月，上海女医师数量已经超过5万，占全部医师的54.3%。上海女护士数量超过10万，占全部护士的95%以上。而援鄂医护人员中，86%以上是女性。三年了，又一次几十万女性医护正集结在上海参与抗疫工作，而卫​展开c,谢宝熊,28分钟前 来自iPhone客户端,https://weibo.com/2404032087?refer_flag=1001030103_
【疫情防控；#校园三检一查一消#】4月20日开始，我市主城区中小学有序复课。校园防疫无小事，复课后，校园疫情防控具体有哪些措施呢？在校园防疫工作中，师生、家长又要注意些什么？《疫情防控咱就应该这么做》专栏，邀请到市教育局体卫艺处处长杨勇针对校园常态化防疫答疑解惑。校园要落实常态​展开c,西安电视台官方微博,29分钟前 来自微博视频号,https://weibo.com/2183542485?refer_flag=1001030103_
【上海邮政快递行业目前在岗人员近1万人严格执行“2+2”检测模式】4月21日，上海市邮政管理局副局长余洪伟在发布会上介绍，据统计，目前全行业有保供、寄递等一线在岗人员近1万人。在落实行业防疫工作方面，一是建立闭环管理，二是严格落实核酸检测和抗原自测“2+2”模式要求，三是加强健康管理。​展开c,上海杨浦,31分钟前 来自微博视频号,https://weibo.com/1989143312?refer_flag=1001030103_
#充充看世界#【上海#浦东对网友反映防疫物资有质量问题开展调查#】近日，有网友反映周浦镇发放的防疫物资大礼包存在质量问题。接到反映后，上海浦东市场监管局立即开展调查。20日，该局通报称，经查，该批生活物资礼包系周浦镇人民政府委托上海好趣多商贸有限公司集中采购。礼包由食品和生活用品组成​展开c,最南充,32分钟前 来自微博weibo.com,https://weibo.com/1774114510?refer_flag=1001030103_
【志愿者团队日更社区简报，透明化的小区防疫温暖人心】4月15日起，在星丰苑居民委员会的支持下，星丰苑志愿者团队每日发布“星丰苑简报”。除了汇总当日社区内疫情信息外，还将小区志愿者服务情况、居民配药情况、居委答居民问等通过简报的形式悉数告知于居民。#疫情防控志愿服务##上海志愿服务动态#​展开c,上海市志愿者协会,32分钟前 来自iPhoneXR,https://weibo.com/2012672461?refer_flag=1001030103_
对上海感到无奈，国际大都市，防疫不到位，物资不到位，还他妈自以为是，还他妈煽情，还他妈自夸，鸭子死了嘴硬，管理水平一流？还不是被管理者水平高，政府言而无信，公信力何在…我已经算是上海目前最舒服的一批了，看见其他糟心事情不能想也做不了什么，除了给保安大叔送几波菜。#上海疫情#​展开c,Seppre_,33分钟前 来自iPhone13Pro,https://weibo.com/2513291595?refer_flag=1001030103_
#上海疫情##上海物资##辽宁驰援上海2300吨生活物资#【冷藏车运输、专用快捷通道、全程护送，只为保证生鲜蔬菜质量2300吨辽宁援沪物资是这样运过去的】4月12、13日两天，满载着辽宁人民深情厚谊的近300辆冷藏集装箱车辆，驶进辽渔集团客滚码头，分批通过渤海轮渡大型客滚船由大连运抵烟台，然后​展开c,沈阳网,33分钟前 来自微博视频号,https://weibo.com/1919072083?refer_flag=1001030103_
#张艺兴给上海捐赠2辆负压救护车#脚踏实地身体力行做公益总是将最需要的物资送到最需要的灾区2020年初疫情最严重的时候全国上下防疫物资严重短缺的情况下，张艺兴从海外筹集到30多万只kn95口罩送到最需要的基层一线2021年河南山西等地出现百年不遇的特大暴雨造成严重水灾张艺兴又送去大量必​展开c,丁香千结2008,33分钟前 来自张艺兴的Xback,https://weibo.com/1933183075?refer_flag=1001030103_
合肥抗疫记事本20220421：1，昨天多了几例阳性，封控范围进一步扩大，谣言满天飞。不知道这些乱传的人到底是恐惧还是亢奋，这时候我只能坚持在任何群里不转发任何非官方通报的信息。2，今天半城核酸，不做赋黄码。之前在讨论上海疫情的时候我就觉得，核采工作应当调整了，无论缓慢开放还是严格清零，​展开c,阿啦雷呀喂,35分钟前,https://weibo.com/2996849790?refer_flag=1001030103_
【上海邮政快递行业目前在岗人员近1万人严格执行“2+2”检测模式】4月21日，上海市邮政管理局副局长余洪伟在发布会上介绍，据统计，目前全行业有保供、寄递等一线在岗人员近1万人。在落实行业防疫工作方面，一是建立闭环管理，二是严格落实核酸检测和抗原自测“2+2”模式要求，三是加强健康管理。​展开c,绿色青浦,35分钟前 来自iPhone客户端,https://weibo.com/2651262981?refer_flag=1001030103_
【保物流就是保防疫保经济】自4月上旬以来，国家层面密集下达关于物流保通保畅的政令，直指疫情下多地违规设置防疫检查点、“层层加码”等交通管控乱象，并不断调适“动态清零”总方针下的交通运转方式。而与此对应的现实背景是，随着3月以来疫情的多点散发，尤其是吉林、上海相继进入静态化管理，多地​展开c,亚东朗升,36分钟前 来自微博weibo.com,https://weibo.com/3041787620?refer_flag=1001030103_
#防疫##江苏全面取消3+11#这个话题充分体现散装的江苏，在大江苏领导下的大南京大苏州大无锡…都在秀防疫天花板，进商场、坐公交24小时核酸，无锡要求过，苏州要求过，结果很打脸…庆幸还没出现上海的疫情，一旦有了，情况一定会更糟，糟的不是疫情，是防疫过度，一定会超越天花板的。就说3+11，既​展开c,微笑的郁言,37分钟前 来自iPhone客户端,https://weibo.com/1994536481?refer_flag=1001030103_
疫情当下，阎王好搞，小鬼难缠！继上海“保供名单315”后，体会到了什么叫上有政策下有对策，什么叫层层加码、管你什么大方针大策略！从未想过“宁德”这两个字随着宁德时代同步声名鹊起的同时，在如今宁德蕉城陷入疫情风波后，所辖的县级市、区各地方人民会因为行程数据卡“带*”而出行受阻！国家大​展开c,pirate大叔2014,38分钟前 来自iPhone客户端,https://weibo.com/5264635617?refer_flag=1001030103_
【上海邮政快递行业目前在岗人员近1万人严格执行“2+2”检测模式】4月21日，上海市邮政管理局副局长余洪伟在发布会上介绍，据统计，目前全行业有保供、寄递等一线在岗人员近1万人。在落实行业防疫工作方面，一是建立闭环管理，二是严格落实核酸检测和抗原自测“2+2”模式要求，三是加强健康管理。​展开c,上海普陀,38分钟前 来自微博视频号,https://weibo.com/2665774271?refer_flag=1001030103_
最近一段时间上海疫情可以说是令人非常意外，不过面对这样的灾难和困难大家还是咬紧牙关共同克服，当然了也有很多各地的爱心人士驰援上海，帮助上海人民克服这次难关，其中娱乐圈的很多明星也纷纷开始向上海捐款捐物资了。黄晓明捐赠4批生活物资，马伊琍捐赠救护车，杜江、陈赫、胡歌为母校捐赠物资，​展开c,圈小记,39分钟前 来自新版微博weibo.com,https://weibo.com/2300198441?refer_flag=1001030103_
【#街道回应上海94岁阿婆被转运方舱#：家属已同意将加强高龄老人生活照护】#官方称转运上海94岁阿婆经家属同意#据澎湃新闻，4月18日，有家属反映称不希望把94岁的外婆拉去方舱。4月19日，上海市宜川路街道办事处回应，4月14日，家住宜川四村的靳阿婆及其子张先生两人核酸检测结果为阳性。考虑到老人​展开c,刘高磊,39分钟前 来自iPhone客户端,https://weibo.com/2327037751?refer_flag=1001030103_
#专八延期#希望官方能延期举行专八考试，毕竟考试是小，国家疫情防控和人民安全是大。考试办邮箱：flt_admin@163.com尊敬的考试办：你好。最近一段时间全国多个省市再次爆发疫情，形势极其恶劣，多个省份在政策下要求不允许出县（区）、镇、村，甚至小区单元楼。6月份中考、高考​展开c,qzuser27167女青年,40分钟前 来自iPhone客户端,https://weibo.com/6388483357?refer_flag=1001030103_
上海抗疫求助#上海疫情##上海疫情求助#【地址】信仪敬老院，上海市普陀区石泉路信仪新村12号。【联系】吕，15901903125【求助内容】我外婆现居的普陀区信仪敬老院从4月8日开始陆续有老人，工作人员感染新冠。前天4月19日，敬老院护工来电告知外婆感染了，目前敬老院一楼、二楼的老人全部感​展开c,转运的桃子酱_,40分钟前 来自上海抗疫求助超话,https://weibo.com/1877362051?refer_flag=1001030103_
#安财向上海财经大学捐赠抗疫物资#4月18日，安徽财经大学紧急调配一批医用防护服、隔离衣、手套，防护面屏等防疫物资，经严格消杀，一路向南，驰援上海，3月以来，上海面临常态化疫情防控最严峻的考验，安徽财经大学在做好自身疫情防控工作的同时，密切关注兄弟高校上海财经大学的防疫需求。这批物资​展开c,安徽校园,40分钟前 来自微博视频号,https://weibo.com/2411424417?refer_flag=1001030103_
【消防全力保障物流仓储场所消防安全】上海，为全力保障物流快递仓储行业的消防安全，火焰蓝走进仓库及员工宿舍，现场进行防疫消杀，并提供相应的消防安全指导，确保全方位、无死角，消防防疫两手抓，为物流仓储等行业复工复产提供安全保障~#上海新增本土确诊2634例无症状15861例#@中国消防​展开c,西铁资讯,41分钟前 来自微博视频号,https://weibo.com/2108237403?refer_flag=1001030103_
#北京五一期间严格进返京管理#五一假期临近，再加上上海等省市的疫情高位运行，很多省市自治区会对跨省的人口流动政策进行调整，建议大家外出或者返回时多关注当地的防控政策，提前做好核酸，并按照规定上报所在地的小区、居委会，避免不必要的麻烦。可以在国务院小程序上进行查询目的地的防控政策，​展开c,乐约健康,41分钟前 来自微博weibo.com,https://weibo.com/5697969984?refer_flag=1001030103_
工作室否认杨洋违反防疫规定逃离上海，却被扒疑说谎隐瞒真实行程4月19日晚，杨洋工作室（杨洋资讯站）发布声明，称有个别网友故意捏造、散布有关杨洋“违反防疫规定并遣返”等虚假信息，此信息已对杨洋的名誉造成严重侵害，对于恶意实施涉嫌侵权行为的相关主体，杨洋方已委托律师对侵权行为进行取证​展开c,mango_sauce,42分钟前 来自iPhone客户端,https://weibo.com/3790688194?refer_flag=1001030103_
工作室否认杨洋违反防疫规定逃离上海，却被扒疑说谎隐瞒真实行程4月19日晚，杨洋工作室（杨洋资讯站）发布声明，称有个别网友故意捏造、散布有关杨洋“违反防疫规定并遣返”等虚假信息，此信息已对杨洋的名誉造成严重侵害，对于恶意实施涉嫌侵权行为的相关主体，杨洋方已委托律师对侵权行为进行取证​展开c,随性影视,43分钟前 来自iPhone客户端,https://weibo.com/3227540451?refer_flag=1001030103_
工作室否认杨洋违反防疫规定逃离上海，却被扒疑说谎隐瞒真实行程4月19日晚，杨洋工作室（杨洋资讯站）发布声明，称有个别网友故意捏造、散布有关杨洋“违反防疫规定并遣返”等虚假信息，此信息已对杨洋的名誉造成严重侵害，对于恶意实施涉嫌侵权行为的相关主体，杨洋方已委托律师对侵权行为进行取证​展开c,张誉巾_325_105,43分钟前 来自iPhone客户端,https://weibo.com/1955036910?refer_flag=1001030103_
为何有人可聚财万千，富甲一方；有人却聚财甚少，生活穷困？这是因为，每个人自出生时起，便有各自的财库，大小不一，满缺有异。倘若自身财库大且圆满，财不外漏，自然可聚纳万财；但若财库小且有缺漏，就会如破洞的杯子无法存水一般，财会外流，自然留财不得，聚财不易。#取名#​展开c,周易起名卜广鉴,44分钟前 来自微博weibo.com,https://weibo.com/6714236791?refer_flag=1001030103_
辽宁省援吉医疗队胜利返程，吉林省以最高礼遇欢送。天南地北，差距就是这么大。吉林疫情爆发略早于上海，形势一度非常严峻，三月中旬日增曾超过三千。但由于坚持了清零政策，贯彻了中央的防疫政策，依靠了党组织和人民群众，一个多月的时间，疫情已经被彻底压住了。这中间也曾有人求救，也曾出过幺​展开c,张忆安-龙战于野,45分钟前 来自张忆安超话,https://weibo.com/1915529831?refer_flag=1001030103_
景在平|人不能在家空呆着，血管不能闲呆着【直播预告】MedBrain血管外科团队奠基人景在平教授领衔上海长海医院疫情防控专家服务团“空中讲堂”丨【人不能在家空呆着血管不能闲呆着】4月21日（今日）15:00-17:00锁定大专家.COM，居家防疫线上开讲。[咖啡][咖啡]​展开c,大专家张乐,45分钟前 来自iPhone客户端,https://weibo.com/5292102897?refer_flag=1001030103_
#江苏疫情#对于江苏省的3+11政策我真的不理解到底是哪个无脑领导想出来的如此下策所有外来市人员都要进行3+11的隔离，来自低风险地区（这里的低风险地区当然不是指上海而是指真正没有疫情的区县市）+绿码+核酸阴性证明在我这里统统不管用你来我就劝返或者给你拉去自费隔离在江苏这么一个经济​展开c,我财大气粗又甜又仙7,45分钟前 来自iPhone客户端,https://weibo.com/2550116963?refer_flag=1001030103_
不是连花清瘟不行，是上海老百姓心里有气！《宰相刘罗锅》里有句话说得好：天地之间有杆秤，那秤砣就是老百姓，心存百姓的人，百姓心里自有你。上海疫情爆发以来，防疫措施和物质保障倍受诟病。相较于西安郑州疫情期间的慌乱有过之而无不及，这让上海百姓大跌眼睫毛。堂堂特一级城市的防疫举措竟如​展开c,司令部的阿帕奇,47分钟前 来自Android,https://weibo.com/3764753587?refer_flag=1001030103_
#江苏疫情#对于江苏省的3+11政策我真的不理解到底是哪个无脑领导想出来的如此下策所有外来市人员都要进行3+11的隔离，来自低风险地区（这里的低风险地区当然不是指上海而是指真正没有疫情的区县市）+绿码+核酸阴性证明在我这里统统不管用你来我就劝返或者给你拉去自费隔离在江苏这么一个经济​展开c,我财大气粗又甜又仙7,49分钟前 来自iPhone客户端,https://weibo.com/2550116963?refer_flag=1001030103_
#上海嘉定殡仪馆3名干部被问责#这事儿，首先要拿出成文的，殡仪行业的防疫工作指南，然后再说。新馆死者能不能接收，怎么处理。怎么告别，都应该有一定的标准。然后操作就好。疫情会死人，这事儿应该早做共识。感染者死去不好处理，需要特别流程，这个也最好早些认清。是的，没有一地无主的手机，​展开c,甄昊元,49分钟前,https://weibo.com/1422162807?refer_flag=1001030103_
迫切需要推出中医新冠预防方案关于中西医的新冠治疗争论已经很久了，从武汉抗疫时期，专家已经做了尝试，而且看到过中医治疗新冠的研究报告，相信两年多的医疗实践，中医的新冠医疗诊治方案已经不断完善。然而，最近上海新冠疫情蔓延，街道给每家每户发了两盒莲花清温胶囊，既没有使用方法，也没有用​展开c,坊间的仲杰,49分钟前 来自新版微博weibo.com,https://weibo.com/3982261823?refer_flag=1001030103_
【交通运输部：23个省份已建立全国互认通行证制度】近期，部分地区对货运车辆采取严格的防疫管控措施，导致车辆滞留、物流不畅等问题，对此，交通运输部相关负责人表示，将对货车司机实行“白名单”管理，着力打通物流运输“大动脉”，目前已有23个省份建立了统一格式、全国互认的通行证制度。交通运输​展开c,中国邮政快递报,50分钟前 来自新版微博weibo.com,https://weibo.com/3213094623?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,国际在线新闻,51分钟前 来自微博视频号,https://weibo.com/2443459455?refer_flag=1001030103_
#沈铁微分享##抗疫心理战不要忽视这些群体#【#隔离人员如何做好心理建设#专家建议来了】#防疫人员如何转化负面情绪#近日，上海一社区的马书记因疫情期间不堪重负，且遭遇误解甚至谩骂，深夜发文辞职，上了热搜。虽然故事的后续很暖心，网民万字留言，恳切挽留，马书记也表示会继续坚持，但这件事​展开c,沈阳铁路,51分钟前 来自微博视频号,https://weibo.com/1958889463?refer_flag=1001030103_
#上海全力防控新型冠状病毒肺炎#【上海邮政快递行业目前在岗人员近1万人严格执行“2+2”检测模式】4月21日，上海市邮政管理局副局长余洪伟在发布会上介绍，据统计，目前全行业有保供、寄递等一线在岗人员近1万人。另外，累计有4000名多名因小区封控等原因还未返岗的快递小哥积极投身到社区志愿服务中​展开c,上海城事资讯,51分钟前 来自微博视频号,https://weibo.com/1814975931?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那​展开c,四川魏静,52分钟前 来自iPadPro,https://weibo.com/2248834985?refer_flag=1001030103_
"2022年4月18日收到上海市宝山区政府发放的物资，防疫礼包为江西中农实业加工生产，其中礼包里有一份口罩，口罩生产厂家为""鹤壁市鼎丰卫生材料有限责任公司""，经查发现该口罩生产厂家被列入经营异常名录。此口罩属于不合格产品，危害人民群众的健康。疫情#上海宝山物资##上海疫情#@上海市场监管​展开c",之袭香,52分钟前 来自vivoY7s屏幕指纹,https://weibo.com/3499539431?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,九三樊,54分钟前 来自微博视频号,https://weibo.com/5617251118?refer_flag=1001030103_
#安财向上海财经大学捐赠抗疫物资#4月18日，安徽财经大学紧急调配一批医用防护服、隔离衣、手套，防护面屏等防疫物资，经严格消杀，一路向南，驰援上海，3月以来，上海面临常态化疫情防控最严峻的考验，安徽财经大学在做好自身疫情防控工作的同时，密切关注兄弟高校上海财经大学的防疫需求。这批物资已​展开c,合肥市广播电视台交通广播,59分钟前 来自iPhone客户端,https://weibo.com/1727747885?refer_flag=1001030103_
#一刀切封控堵路就是懒政#不知道还有谁记得，在过去的两年，上海成功处置了很多起疫情，一个人口流动多，进出口吞吐量大的城市，没有懒政，没有一刀切，被评为防疫模范，但是病毒已经不是当初的新冠，变异了好几次，我们的防疫手段没有进步，直至大爆发，外溢多省市，只能一刀切，然后妖魔鬼怪都来了，​展开c,若湖-----,今天13:40 来自HUAWEIMate20,https://weibo.com/2127845111?refer_flag=1001030103_
#上海检察机关提前介入梅陇镇问题猪肉案#【#上海检察机关提前介入问题猪肉等涉疫案件#】上海市人民检察院20日宣布，对“梅陇镇问题猪肉”等一批涉疫犯罪案件依法提前介入，加强侦查引导，提高办案效率，从快严查涉疫犯罪。这些案件包括：　　——张某等人销售伪劣保供产品案。疫情防控期间，犯罪嫌疑​展开c,南通市人民检察院,今天13:38 来自微博weibo.com,https://weibo.com/5189721151?refer_flag=1001030103_
#浦东对网友反映防疫物资有质量问题开展调查#刚开始发的菜烂了，毕竟居民们都能看得见，也就不吃了，这怎么行呢，于是三无产品就来了，有油有肉有熟食，包装完好，名字查不到，但新鲜啊，昨天生产的，今天就到你手上啦！sh居民们看到关了二十来天街道终于发荤的，多喜悦啊！当晚就下肚了。第二天才知道​展开c,cheesecake是不是很多,今天13:38 来自iPhone客户端,https://weibo.com/5096814262?refer_flag=1001030103_
除了酱油和年糕我真的想直接扔出去发发发说得好听是发了第七批了有用伐啦西葫芦洋山芋老面孔了呀换汤不换药的呀个么有的人就有话说类有东西就不错了总比我们冷冻蔬菜nt猪肉好是不啦但是你不能好的不比比坏的啊你小时候考试成绩怎么不跟年纪最后一名比呢(哦你就是年纪倒​展开c,根据有关规定不予显示,今天13:38 来自iPhone客户端,https://weibo.com/1912251227?refer_flag=1001030103_
#隔离记事#上海正在经历一场极端严酷的考验，严格的防疫措施中断了原本成熟的食品采购链路，很多街镇以及单位的民生物资采购，可能出现“急就章”“拉郎配”，这就让一些无良厂商、黑心掮客有了可乘之机，让一些滞销货、山寨货有了去库存的机会。但是以上并不是主要原因，关键是有内鬼接应，这些霉​展开c,江南杏花雨,今天13:38 来自Note10Pro,https://weibo.com/1769876637?refer_flag=1001030103_
#律界抗疫公益接龙#【海华永泰：紧急筹集爱心款，连夜跨省转运1000件医用防护服至抗疫一线】值此特殊时刻，3月25日上午，海华永泰疫情防控工作小组向上海总所全体同仁发出倡议，筹集防疫爱心款。倡议书一经发布，便得到了全体同仁的积极响应，上海总所官方群内，上演了一场爱心接力赛。情之所系，心之​展开c,律新V品,今天13:38 来自微博weibo.com,https://weibo.com/7716933304?refer_flag=1001030103_
【#世卫专家称要为今秋出现新一波疫情做好准备#】#世卫专家称放松防疫的做法不可取#世界卫生组织近日表示，新冠大流行继续构成“国际关注的突发公共卫生事件”，并建议各国随时做好应对准备。对此，世界公共卫生协会联盟主席、意大利卫生部新冠疫情顾问沃尔特·里查尔迪在接受总台记者采访时表示，那些​展开c,丝路人力资源产业研究院,今天13:37 来自微博视频号,https://weibo.com/7277507691?refer_flag=1001030103_
一早看到家住闵行龙泽苑的前同事发的朋友圈，他们楼🐑了，被智商为负的居委会直接拿铁链把整栋楼锁死，同事原话：“万一要是发生火灾，逃生都成了问题。”（见前一条微博视频）昨天这个小区还刚出了人命，有人跳楼，一个20多岁的小伙。更讽刺的是这边刚出了人命还躺在那儿，小区另一边还在喊集体下​展开c,进击的乔丝,今天13:36 来自iPhone客户端,https://weibo.com/5843698288?refer_flag=1001030103_
#一刀切封控堵路就是懒政#虽然说我也很反对一刀切，但是我也坚决反对把一刀切妖魔化。我真心想问武汉当时的封城算不算一刀切呢？要是没有那种的一刀切，我们还会有前两年的防疫成就吗？该放松的时候放松，该一刀切的时候必须要一刀切呀，不然错过是没法挽回的，如果说上海疫情3月份一刀切严格管控的话​展开c,老干部lucky,今天13:35 来自nova4e3200W立体美颜,https://weibo.com/7622733899?refer_flag=1001030103_
#上海新增本土确诊2634例无症状15861例#我发现很多人都在转移注意力，你一跟他说目前防疫政策下暴露的种种弊端他立马就回击你说我们要坚持动态清零不动摇，是，没错，国家坚持的方针就是动态清零，做为老百姓不管支不支持都要服从国家和政府安排，但是坚持动态清零的能不能同时保障民生和生命权利，这​展开c,每日一碎念,今天13:35 来自iPhone客户端,https://weibo.com/2443429507?refer_flag=1001030103_
#1人感染新冠将持续排毒7到12天#我是上海市浦东新区博山东路173弄博山公寓的居民。有人来管管这位阳性病人吗？19天了，依然未转阴，前天私自下楼后被居委用棍子顶住门不让他出来，这是解决问题的办法吗？这是犯法好吗？4/2该小区14号楼1103室一独居老人核酸阳性确诊，至今未被转移。该老​展开c,伤脑筋的新名字,今天13:35,https://weibo.com/1413322085?refer_flag=1001030103_
