微博内容,发布者名称,发布时间以及设备,发布者主页
//@你好像有那个大病哦:#刘宇微博之夜#0212//@芊仐丶:#刘宇冬奥播报#💙#刘宇冬奥赛事播报#//芊选之夏:为中国冬奥健儿加油！刘宇@INTO1-刘宇,宇雪宝小可爱,47秒前 来自微博weibo.com,https://weibo.com/3085596841?refer_flag=1001030103_
🦢💛//@刘宇0824成长记事簿:刘宇💙#刘宇自制mv新时代冬奥运#他的全能，远远不仅限于舞台。敢于尝试，飞快掌握，内化能力，成长自我，刘宇永远以昂扬的姿态走在梦想的路上。让我们和他一起，看这出冰雪大片，为冬奥喝彩。@INTO1-刘宇,意深深沉,47秒前 来自OPPOA535G,https://weibo.com/7609796398?refer_flag=1001030103_
#肖战冰球运动推广大使##和肖战一起开启冬奥村奇妙之旅#//@温暖的光1984L:#肖战冰球运动推广大使##和肖战一起开启冬奥村奇妙之旅#,恶魔与天使74432,48秒前 来自联想Z5s·实力悍将,https://weibo.com/7643235164?refer_flag=1001030103_
辉煌岁月人人有，杨紫演戏到永久。@杨紫//@沟口洽纽:长青藤国际大奖小说：彩虹鸽(纽伯瑞儿童文学金奖)//@SpringNight-XX:杨紫和@杨紫一起向未来冬奥加油#星运电台冬奥季官宣杨紫#yz#杨紫唱响一起向未来音乐短片#,沟口洽纽,47秒前 来自HUAWEIP30,https://weibo.com/5776751334?refer_flag=1001030103_
冬奥加油//@八五执廿:为冬奥健儿喝彩，为中国加油！//@UNIQ-王一博:奥运冰雪之梦，就在今夜点燃！#今日立春冬奥开幕#,4超级可阿,52秒前 来自全屏双摄OPPOA5,https://weibo.com/7468518942?refer_flag=1001030103_
c//@你好像有那个大病哦:#刘宇微博之夜#0212//@芊仐丶:#刘宇冬奥播报#💙#刘宇冬奥赛事播报#//芊选之夏:为中国冬奥健儿加油！刘宇@INTO1-刘宇,17go酱,52秒前 来自OPPOReno65G,https://weibo.com/7165679742?refer_flag=1001030103_
#王一博冬奥文化推广使者#王一博#王一博冰雪运动推广大使#全世界共赴冰雪之约@UNIQ-王一博//@windy蕾:#王一博冬奥文化推广使者#wyb#王一博冰雪运动推广大使#//@UNIQ-王一博:奥运冰雪之梦，就在今夜点燃！#今日立春冬奥开幕#,Yibo猪猪宝2021,53秒前 来自前后2000万OPPOR11s,https://weibo.com/7708920789?refer_flag=1001030103_
#举杯燕京冬奥喝彩#,A-蔡大奎,53秒前 来自vivoY30,https://weibo.com/6895465755?refer_flag=1001030103_
真好//@开深的月亮:#周深加盟星运电台冬奥季#zs感谢时光让我遇见了周深，他对音乐的热爱，对生活的善良，对偏见的坦然，都让我学到了很多。@卡布叻_周深,开深3号,53秒前 来自iQOONeo5生而为赢,https://weibo.com/7689796842?refer_flag=1001030103_
#北京冬奥会##拼过就是闪耀#我拿到了一枚【滑雪】徽章！集齐5种冬奥徽章，每天都能抽大奖，千万红包等你瓜分，最高能拿2022元！速戳>>O集徽章分千万​,怪GENTLEMEN咖,54秒前 来自红包活动,https://weibo.com/6364717293?refer_flag=1001030103_
一起为冬奥加油！！！,Fiona海参酱,53秒前 来自微博极速版,https://weibo.com/7412675571?refer_flag=1001030103_
//@·芝士·桃桃:.//@百香果啵柠檬:看@IXFORM-孙亦航化身咪咕提问官，科普冬奥盛会历史，了解冰雪运动知识🏂感受热血少年与燃情赛场碰撞的魅力💜一起看比赛，为奥运健儿加油助威🏆,·芝士·桃桃,53秒前 来自5G自拍手机vivoS6,https://weibo.com/7625875684?refer_flag=1001030103_
我的天，太喜欢这样的姑娘了！！！！@杨紫//@春夜里的旎2:长青藤国际大奖小说：彩虹鸽(纽伯瑞儿童文学金奖)//@SpringNight-XX:杨紫和@杨紫一起向未来冬奥加油#星运电台冬奥季官宣杨紫#yz#杨紫唱响一起向未来音乐短片#,春夜里的旎2,53秒前 来自真我X7Pro5G,https://weibo.com/7354888971?refer_flag=1001030103_
联通人的冬奥日记//@上海联通:#联通人的冬奥日记#2月9日，张家口冬奥村联通展厅迎来了冬奥会男子单板滑雪银牌得主苏翊鸣。,bobbi熊熊爱小鱼,55秒前 来自HUAWEIMate20,https://weibo.com/1581203687?refer_flag=1001030103_
今日#霾情疫情心情#报告。#北京2022年冬奥会##冬奥有我共享蓝天##北京空气质量##BeijingAirNow#@世界卫生组织@健康中国@人民日报@新华网@生态环境部一目了然L邹毅的邹的微博视频​,邹毅的邹,54秒前 来自一目了然超话,https://weibo.com/1000481815?refer_flag=1001030103_
#拼过就是闪耀#一起支持冬奥健儿闪耀出征​,希望这个世界越来越好,54秒前 来自小米11Ultra,https://weibo.com/7405938637?refer_flag=1001030103_
//@桃花岛的朕们_:见🧱//@刘宇0824成长记事簿:刘宇💙#刘宇自制mv新时代冬奥运#他的全能，远远不仅限于舞台。敢于尝试，飞快掌握，内化能力，成长自我，刘宇永远以昂扬的姿态走在梦想的路上。让我们和他一起，看这出冰雪大片，为冬奥喝彩。@INTO1-刘宇,-尤利安-,54秒前 来自小米6X拍人更美,https://weibo.com/6054383642?refer_flag=1001030103_
//@小兔叽爱胡萝卜:INTO1-刘宇//@刘宇0824成长记事簿:刘宇💙#刘宇自制mv新时代冬奥运#他的全能，远远不仅限于舞台。敢于尝试，飞快掌握，内化能力，成长自我，刘宇永远以昂扬的姿态走在梦想的路上。让我们和他一起，看这出冰雪大片，为冬奥喝彩。@INTO1-刘宇,小兔叽爱胡萝卜,54秒前 来自Android,https://weibo.com/6986771106?refer_flag=1001030103_
来试试#刘宇冬奥赛事播报#//@腾讯视频:#刘宇冬奥赛事播报#带话题转发，抽送@INTO1-刘宇签名照！,甜心不冒泡养乐多,54秒前 来自刘宇的鱼丸,https://weibo.com/7561653404?refer_flag=1001030103_
【北京冬奥闭环人员心理健康如何保障？官方回应】中新网北京2月12日电(王昊)12日，北京冬奥组委奥运村部部长沈千帆在发布会上介绍，在闭环环境中，大家的社会生活会受到一些限制，可能会需要心理上的调节。“在工作人员、志愿者和医疗保障团队里面，都增设了相关的医疗人员和具有资质的专业人士，来保​展开c,怕冷的三月羊,59秒前 来自OPPOFindN5G,https://weibo.com/5808384608?refer_flag=1001030103_
【#返乡小伙在农村门板上画冰墩墩#：孩子们看到很高兴，感受冬奥氛围】2月11日，河南洛阳。返乡小伙冯亚珂，在村里的门板上手绘出冰墩墩、雪容融，让山村的孩子们感受到了冬奥会的气氛。他一边作画一边讲解冬奥知识，孩子们一旁围观开心唱歌。冯亚珂希望，老人和孩子们都能感受到冬奥氛围。@西部决策​展开c,济南同城会,1分钟前 来自微博视频号,https://weibo.com/1787419133?refer_flag=1001030103_
#奋进新时代强国有我在##相约冬奥向未来#冬奥会既是国家的冬奥会，也是我们平凡人的冬奥会。当我们看到运动健儿们在运动场上努力拼搏、为国争光的时候，心里便油然而生一股自豪感。在冬奥会上胜利既是运动员们的梦想，也是我们亿万中华儿女的梦想。虽然我们无法在赛场上拼搏，但我们也有自己​展开c,WOLO77-,1分钟前 来自新版微博weibo.com,https://weibo.com/5092384094?refer_flag=1001030103_
#刘宇加盟星运电台冬奥季#ly#刘宇冬奥播报#和刘宇一起，给北京冬奥会喝彩！刘宇·星运电台冬奥季刘宇我爱你@INTO1-刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇​展开c,每天要加油200404,1分钟前 来自刘宇超话,https://weibo.com/7575254032?refer_flag=1001030103_
#冰墩墩#【可爱！#冰墩墩挤出电梯摔了个屁墩#网友：跳一下是为了缓解尴尬吗？】11日，北京延庆国家雪车雪橇中心内，一位网友拍下了冰墩墩从电梯走出时摔了一个屁墩的画面。#冰墩墩摔了个屁墩儿#视频中，冰墩墩差点被电梯门卡住，费尽力气才从电梯中挤出，不慎用力过猛，当场摔倒。随后，冰墩墩站起来​展开c,包头晚报,1分钟前 来自微博视频号,https://weibo.com/1899956213?refer_flag=1001030103_
【谨防诈骗！#网购冰墩墩收货竟是一块眼镜布#】2月7日，江苏盐城警方接到市民严先生报警称，发现有人在网络上自称可代买冬奥吉祥物“冰墩墩”，于是分两次转账购买。但当严先生付款结束再次联系对方时，却发现已被对方拉黑。另一名同学购买收货竟是一块眼镜布。2月8日晚，办案民警连夜奔赴犯罪嫌疑人所​展开c,环球TECH,1分钟前 来自微博视频号,https://weibo.com/2660940103?refer_flag=1001030103_
我实在是讨厌什么三连冠梦碎的说法……我是个假粉，只是追了三年的比赛和采访，略微补了前几年的比赛，深知他能够来到北京已经是做梦一样的事情了。在平昌之前（我看得少，但是知道）他会常常说到要拿OGG。而我追着的这三年间，问到北京冬奥一律是还不知道，不清楚，且多次明确地说目标是4A。如果北京​展开c,古印葚,1分钟前 来自小米10,https://weibo.com/3652364711?refer_flag=1001030103_
#叶乔波永不言败的初代冰雪女王#三十年前，第十六届冬奥会在法国阿尔贝维尔开幕。这届冬奥会成为史上第一次也是最后一次与夏季奥运会同年举办的盛会，创造了诸多“第一次”和“最后一次”。中国在这一届冬奥会上实现了奖牌零的突破，也是这届冬奥会让我们认识了“挂冰刀出征，坐轮椅凯旋”的叶乔波。​展开c,北京卫视档案,1分钟前 来自iPhone客户端,https://weibo.com/1866356773?refer_flag=1001030103_
【又暖又燃！“00后”扬州工业职业技术学院女大学生为冬奥健儿手绘荣耀时刻漫画【扬帆】】手拿“冰墩墩”的谷爱凌，振臂高呼的任子威，压弧滑行的混合接力团队……一幅幅手绘版冬奥健儿“荣耀时刻”漫画在网上蹿红，为致敬中国奥运健儿，扬州工业职业技术学院数字媒体专业的“00”后学生田晟烨，结合个​展开c,扬帆手机频道,1分钟前 来自扬帆,https://weibo.com/5744314271?refer_flag=1001030103_
【五环快评|#不论4A是否被认证奥林匹克精神已经赢了#】根据国际滑联的最新通报，羽生结弦的4A动作未被认证，这事该怎么看？我们常讲，野蛮其体魄，文明其精神。在羽生结弦挑战4A的这个问题上，体现得可谓淋漓尽致。挑战4A，在短暂跃起的不到1秒钟时间，以近50公里每小时的速度转4周半，这是对人体​展开c,北京日报,1分钟前 来自微博视频号,https://weibo.com/1893892941?refer_flag=1001030103_
#刘宇加盟星运电台冬奥季#ly#刘宇冬奥播报#和刘宇一起，给北京冬奥会喝彩！刘宇·星运电台冬奥季刘宇我爱你@INTO1-刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇​展开c,钓宇专业户_,1分钟前 来自刘宇超话,https://weibo.com/7575116782?refer_flag=1001030103_
#北京交警提示# 【2月12日晚间出行提示】据气象部门预测，受强冷空气影响，今天白天开始至明天夜间，本市将有一次明显的降雪降温天气过程，城区降雪时段在今天后半夜至明天前半夜。2月12日晚间，冬奥赛事交通仍较为密集。北京赛区19:00在首都体育馆进行冰上舞蹈韵律舞比赛，20:05在国家游泳中心进行​展开c,北京交警,1分钟前 来自微博weibo.com,https://weibo.com/3427645762?refer_flag=1001030103_
【#巴赫说自己在奥运村待三天会长十斤#】2月11日下午，国际奥委会主席巴赫到延庆冬奥村考察，参观了广场区、休战墙、冰长城、奥运女神雕塑、中国文化展示区、中医展示区以及特许商店等，并在运动员餐厅用午餐。巴赫说：“我想向延庆冬奥村表示祝贺。我刚刚在村里用了午餐，我必须要说，如果我在​展开c,包头晚报,1分钟前 来自HUAWEIP30,https://weibo.com/1899956213?refer_flag=1001030103_
【#巴赫说自己在奥运村待三天会长十斤#】#微观北京冬奥#2月11日下午，国际奥委会主席巴赫到延庆冬奥村考察，参观了广场区、休战墙、冰长城、奥运女神雕塑、中国文化展示区、中医展示区以及特许商店等，并在运动员餐厅用午餐。巴赫说：“我想向延庆冬奥村表示祝贺。我刚刚在村里用了午餐，我必须​展开c,CETV新闻,1分钟前 来自360安全浏览器,https://weibo.com/6020516658?refer_flag=1001030103_
【#返乡小伙在农村门板上画冰墩墩#：孩子们看到很高兴，感受冬奥氛围】2月11日，河南洛阳。返乡小伙冯亚珂，在村里的门板上手绘出冰墩墩、雪容融，让山村的孩子们感受到了冬奥会的气氛。他一边作画一边讲解冬奥知识，孩子们一旁围观开心唱歌。冯亚珂希望，老人和孩子们都能感受到冬奥氛围。@西部决策​展开c,浊世佳公子qwq,1分钟前 来自微博视频号,https://weibo.com/5966717865?refer_flag=1001030103_
【徽章大户！#金博洋和粉丝换pin#】冬奥比赛间隙，金博洋@金博洋的天天在场边大方向粉丝展示证件挂绳上的徽章，还从包里掏出队里定制的限量款供粉丝挑选。最终，金博洋的限量徽章被陆续换给了粉丝，总台记者则送给他一枚冬奥隐藏款总台徽章↓↓网友：#徽章大户金博洋#，慕了！​展开c,黑龙江日报,1分钟前 来自微博视频号,https://weibo.com/2815663917?refer_flag=1001030103_
【#返乡小伙在农村门板上画冰墩墩#：孩子们看到很高兴，感受冬奥氛围】2月11日，河南洛阳。返乡小伙冯亚珂，在村里的门板上手绘出冰墩墩、雪容融，让山村的孩子们感受到了冬奥会的气氛。他一边作画一边讲解冬奥知识，孩子们一旁围观开心唱歌。冯亚珂希望，老人和孩子们都能感受到冬奥氛围。@西部决策​展开c,SSW超超,2分钟前 来自微博视频号,https://weibo.com/5398272711?refer_flag=1001030103_
【#53岁网红大妈用烧火棍画冰墩墩#网友：万物皆可画墩墩】#沸腾冬奥#2月11日，山东聊城，53岁农村大妈丁春梅用烧火棍在墙上画画，4年总共创作了200多幅画，因此积累了约300万粉丝，她擅长画中国传统画比如牛郎织女梁山伯祝英台等。她用烧火棍和石灰在墙上用时1小时画了冰墩墩，想为冬奥会加油​展开c,潍坊文旅,2分钟前 来自iPhone客户端,https://weibo.com/2115327987?refer_flag=1001030103_
【#返乡小伙在农村门板上画冰墩墩#：孩子们看到很高兴，感受冬奥氛围】2月11日，河南洛阳。返乡小伙冯亚珂，在村里的门板上手绘出冰墩墩、雪容融，让山村的孩子们感受到了冬奥会的气氛。他一边作画一边讲解冬奥知识，孩子们一旁围观开心唱歌。冯亚珂希望，老人和孩子们都能感受到冬奥氛围。@西部决策​展开c,雲欲天舒,2分钟前 来自社会综合·视频社区,https://weibo.com/3853663530?refer_flag=1001030103_
#我在微博涨知识#【#速度滑冰和短道速滑可不是一回事#】①速度滑冰的冰道周长达400米，短道速滑一般为111.12米；②速度滑冰冰刀的后跟不与冰鞋连接，刀身更长；③速度滑冰可以说是人与时间赛跑，短道速滑则是人与人、团队与团队间的较量。下午，#中国代表团旗手高亭宇首秀#。@高亭宇_和​展开c,烟薯鱼,2分钟前 来自微博视频号,https://weibo.com/7343248491?refer_flag=1001030103_
【全力以赴！#高亭宇亮相冰丝带#，赛前多次练习起跑】今天下午，北京冬奥会将进行速度滑冰男子500米比赛。中国选手@高亭宇_正在做赛前准备，在场地多次练习起跑。高亭宇曾在平昌冬奥会为中国男子速滑实现突破、赢得500米铜牌，期待他们在今天比赛中的精彩表现。加油#北京冬奥会#​展开c,咪咕体育,2分钟前 来自咪咕全媒体iPhone客户端,https://weibo.com/6320391439?refer_flag=1001030103_
#刘宇加盟星运电台冬奥季#ly#刘宇冬奥播报#和刘宇一起，给北京冬奥会喝彩！刘宇·星运电台冬奥季刘宇我爱你@INTO1-刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇刘宇​展开c,为啥睡不醒_,2分钟前 来自刘宇超话,https://weibo.com/6138736155?refer_flag=1001030103_
王一博确认过眼神，是我爱的人。✴️✴️✴️☣☣♐️♐️♑️♑️♑️💐💐💐🍄🍄💐💐💐🍄🍄🍄🍄🍄#王一博代言安踏#和王一博@UNIQ-王一博一起为奥运健儿加油！#王一博冬奥文化推广使者#祝福运动员们取得好成绩！！！#王一博冰雪运动推广大使##王一博#we​展开c,妮妮08-05,2分钟前 来自王一博超话,https://weibo.com/6681788940?refer_flag=1001030103_
王一博#王一博代言安踏#和王一博@UNIQ-王一博一起为奥运健儿加油！#王一博冬奥文化推广使者##王一博冰雪运动推广大使##王一博#web#青年演员王一博#L安踏的微博视频🌹🌹🌹🌴🌴🌱🌱🌱🌿🌿🌿☘☘🍀☘☪☪☪☪☪☪💗💗💖💗💓💓💐💐💐🌴?​展开c,妮妮08-05,2分钟前 来自王一博超话,https://weibo.com/6681788940?refer_flag=1001030103_
肖战#肖战冰球运动推广大使#肖战冰球运动推广大使#和肖战一起开启冬奥村奇妙之旅#和肖战一起开启冬奥村奇妙之旅和演员肖战#肖战#一起为北京冬奥会加油，为中国冰雪助力，一起向未来！肖战正能量艺人肖战优秀小飞侠爱肖战@X玖少年团肖战DAYTOYxzxzggzzxzfxfx​展开c,兔牙97255,2分钟前 来自肖战超话,https://weibo.com/7558910743?refer_flag=1001030103_
微博内容,发布者名称,发布时间以及设备,发布者主页
微博内容,发布者名称,发布时间以及设备,发布者主页
微博内容,发布者名称,发布时间以及设备,发布者主页
